audio_class,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20
Kick,-400.3049,173.18546,-78.61776,90.1564,2.3227324,-3.1883523,44.63271,-16.416441,5.4445405,13.420728,-13.619912,-4.1344466,-4.333009,-7.79494,-1.528352,2.306326,-2.8031712,7.62655,-6.706238,-6.2681103,75.77193,20.056408,19.408167,12.664384,15.606031,5.9584894,6.3092804,9.351127,11.185164,7.2720532,5.3244843,8.854553,8.435278,4.223803,5.1827583,5.3321614,7.393251,3.951981,6.9705067,8.052268
Kick,-284.4197,109.044014,-5.3845167,37.123093,-15.719639,24.17297,-1.7149625,22.064522,12.290785,-3.251319,7.1406426,-7.7343903,-5.9175124,-10.574505,5.979185,-7.2321615,12.065988,2.8314972,8.1338215,5.9248137,38.541313,25.349487,15.744337,24.478798,24.817327,12.673774,7.0339284,6.1895943,2.401175,5.1081657,3.4568927,8.839613,2.2587674,3.9894915,3.0763159,4.8999014,5.5516205,6.9334574,5.2727466,4.0814548
Kick,-543.3523,162.10858,-23.16877,-82.99157,-55.48843,-7.140597,13.150535,27.487297,11.279392,-7.5070777,-9.038725,-0.17556953,9.593148,8.349361,-2.39107,-2.5174115,-2.8861804,6.1659317,0.22916041,-0.87978435,26.170334,15.245608,9.40839,16.45884,11.021025,7.5559115,15.66553,14.388607,6.988606,3.6505225,8.889104,9.657988,8.147549,4.382244,9.233597,10.282429,4.4364195,6.5835195,9.4247265,4.9288673
Kick,-390.2429,181.13638,48.921474,40.66491,34.642277,23.15816,10.596684,-6.264916,14.091951,-7.608225,-0.21061431,-19.141521,-5.4785995,-3.8075047,-13.854359,-18.450788,12.765857,-7.284499,-9.179276,-14.104542,34.817642,9.683313,11.407353,4.4732256,13.961685,8.41806,9.487433,7.9760985,4.084917,5.4086685,5.4509206,7.486705,6.534677,4.133271,8.478935,6.9707203,7.986473,6.9360647,4.2853317,5.312739
Kick,-305.23044,122.41404,17.61542,60.33926,17.877306,14.479526,9.102002,20.824831,2.8256578,-1.088455,-7.5516887,-5.89826,-3.9510124,-5.973141,-0.7005866,4.330563,7.1152406,-11.06416,5.691699,-6.8866825,113.351265,7.622165,7.5268745,7.465274,11.490825,8.18635,13.257998,7.145894,14.586474,4.6161366,8.352867,5.114089,9.592897,6.6242614,5.3727083,6.075704,7.387552,5.513612,5.3858876,8.00138
Kick,-128.79762,68.869576,31.843817,21.30291,0.69411176,30.68109,-23.64817,23.268877,-10.563931,-6.546651,-11.165193,-17.80614,-5.9672847,-9.751711,-5.8579164,-3.2870376,-13.244948,5.252892,-12.989026,-0.30259717,54.614113,24.815712,8.304996,5.5430274,5.2312813,4.2630405,7.590716,7.325013,13.728323,3.324813,4.361317,13.934486,14.7311535,6.093778,4.733106,6.926908,11.000436,5.456955,6.4046283,4.8692017
Kick,-489.6253,218.05132,78.06981,9.787081,-16.205952,-21.066917,13.139775,18.677185,-8.325648,15.153166,22.378504,-2.7709718,-11.261625,-15.934308,-3.0209756,-3.1936295,-13.532094,11.693491,-7.4398623,-12.380206,9.578641,6.0912094,8.530542,7.390442,1.8955803,2.3413382,8.807976,6.5673876,5.049693,2.258879,6.8240023,5.0353527,3.5085979,9.661037,2.0997458,8.208647,5.366351,4.8509135,6.9253654,11.999107
Kick,-355.8333,125.66253,59.31609,38.87233,3.059879,5.064252,17.746447,8.144311,8.064069,12.003113,-2.9168477,-18.764555,-15.0187025,-21.723757,6.230371,2.6459658,-6.353952,16.02488,7.053595,-6.943344,40.206127,52.658497,17.483252,9.012456,6.55512,7.941215,14.272226,14.556371,5.8538127,12.549339,11.545496,5.651238,4.511788,4.5958824,11.481458,6.336837,5.615973,6.095424,5.669102,6.189417
Kick,-301.86642,140.3861,-1.6566048,56.232983,4.862217,20.803207,-4.3937564,4.3212724,13.746066,4.8258085,8.053912,-17.986952,-5.0397563,-13.4404,4.929028,-13.602331,2.7976623,-6.8680453,-4.404588,-0.46854922,23.842356,40.245327,17.50189,23.511246,27.264288,9.598166,10.964989,22.168213,6.1616893,8.820624,4.393542,7.5837126,5.498115,7.183593,5.2531004,6.3645234,7.659222,4.672513,4.5278587,3.7587044
Kick,-366.2781,119.08579,8.462014,46.087704,-11.00638,24.35664,22.901476,15.556943,17.176588,13.744971,-10.252364,-2.8969183,-5.550957,-10.464359,7.8461914,12.361553,4.665876,11.895121,8.384617,-2.535872,112.26869,15.770046,12.119224,9.658832,7.922056,9.764092,10.805902,13.375535,15.993594,6.9660187,6.9675508,7.391178,2.6685596,5.391314,6.5497074,4.4971366,11.927602,9.8084755,11.440826,2.9368327
Kick,-379.7935,141.22804,38.723896,-6.2511153,34.925594,1.7069886,16.740395,8.612,-6.202022,6.388942,1.7886109,-0.4971342,-1.732642,-25.156853,-14.287088,4.8626156,-10.992469,-10.413604,-16.097736,-4.6843204,67.65728,13.794333,6.913513,15.137553,8.160712,8.800104,4.197396,5.3648176,7.166285,4.1289535,4.958658,4.371938,3.3922093,4.4060416,7.9506993,8.230999,4.56017,7.2070456,5.6454844,3.984707
Kick,-134.8184,21.6177,39.37846,19.041162,6.231917,30.736784,-3.0408452,29.287037,-2.0495358,0.63355154,-14.620213,-12.592991,-7.008021,-1.4990567,-7.995759,-1.7415957,-5.755893,2.9647765,-12.134348,-7.060141,29.68208,41.928696,5.792386,6.2859287,11.811482,8.780738,14.759457,9.891569,9.697837,5.4472237,7.611068,3.2800152,6.0685267,7.6858644,8.766657,7.3382044,7.180371,6.9010897,4.157139,5.3914356
Kick,-286.38202,183.5007,60.058784,36.63262,-17.400185,-18.959282,-38.545498,16.863472,5.5516653,-11.6701765,22.220442,-51.892635,-5.180661,3.4173608,-19.268827,-11.416245,6.9342175,-13.701189,-24.472157,-9.721913,13.577254,12.275962,7.9254093,8.799053,7.645218,9.706632,14.269631,7.8184466,7.77652,8.5410795,4.4215617,6.8598995,6.5437994,4.2856073,6.360082,8.224472,7.776131,7.942472,6.4966307,7.492602
Kick,-329.8451,122.996445,-80.23683,50.400772,-37.93108,23.530252,-17.367529,8.039327,-17.817574,-6.860036,-17.739187,-11.365749,-8.354046,-1.1356,-6.705612,4.0638356,-12.856165,-7.0007553,-4.6648006,-8.483109,78.584816,24.19914,16.19589,5.576608,9.277114,5.716817,10.039594,6.6022825,10.641969,5.809621,7.642451,5.9878817,3.5639093,5.2426605,12.779595,6.7185426,12.81917,7.5037823,7.4312034,1.5310158
Kick,-252.18912,97.71169,6.9959407,12.450939,-9.016556,28.821295,-11.977725,17.441761,-7.914526,-10.373783,-3.0356584,-21.376432,-8.519356,-1.8144492,-2.4400637,-2.3622258,8.485822,0.9846006,5.3887625,-1.9671139,41.6781,52.976788,25.726585,17.010763,9.739393,8.119728,5.950264,11.128687,8.361023,6.308952,11.8020525,12.556945,10.858875,9.914682,9.430269,9.078366,4.0947886,5.030021,5.7943697,6.6229315
Kick,-408.73108,88.32188,21.836447,55.64328,12.842212,21.52205,12.448738,26.179754,13.588216,2.6898396,6.196626,-6.462677,-1.6823498,-4.6967173,-2.92683,-6.274923,15.697537,-4.1924887,11.157196,-2.4541843,82.49497,12.143321,28.273214,17.917913,19.194756,11.059392,14.37791,3.3332455,6.8683267,9.269394,11.58197,7.299362,2.8516014,10.633567,7.5755525,8.008629,3.696085,5.8910856,4.9878235,6.396574
Kick,-296.61057,141.6703,10.01181,34.045242,-19.735796,-2.0004685,-0.329593,-5.1308894,-2.834263,-1.9687053,-4.3155193,-10.586475,-16.927021,-1.4928105,-12.791687,-6.202577,12.795193,-6.385716,-14.505813,-4.4742985,16.732569,56.159573,29.43386,16.16426,14.033363,20.068521,5.2461205,7.2539406,6.1992774,8.969336,5.7086143,8.435704,8.709432,6.035587,6.896109,5.021014,6.268565,4.2087345,6.8135247,5.2431545
Kick,-379.51166,206.96501,-56.97841,71.99498,-1.0453862,-19.529572,35.522964,-14.892154,2.920391,8.7401705,-12.670248,11.232053,-1.799206,-4.002077,4.3194337,-4.8228655,-9.926277,7.03243,0.55111504,-8.37876,43.016346,22.691772,6.9686866,15.109105,4.8693204,8.008236,5.314852,7.722735,4.491339,4.5727396,5.838481,5.286259,5.1433764,3.6749167,5.893069,6.317458,4.904081,5.637121,9.105206,8.550479
Kick,-401.36267,178.52849,69.38697,35.992496,35.672207,13.929433,-1.3671758,-2.7563112,-8.064665,-4.025806,4.1579704,2.250231,-4.7522907,-2.9699893,-2.4309275,-3.2657652,-6.273808,-10.108495,-14.453895,-11.012267,75.25093,41.301563,40.408592,31.3539,15.193102,13.065022,14.928736,4.92695,9.343341,11.747781,4.8617496,3.5373726,8.87248,7.3472767,7.2555704,7.0248065,4.2409067,6.019375,8.774331,5.7014475
Kick,-162.87756,32.61229,19.05569,-0.12844649,16.143173,-3.4235787,42.798084,1.8045509,0.9216446,1.454021,-5.7419925,-15.323529,-8.181723,-14.751764,-3.9178286,-0.040793158,-3.9158187,1.3785506,-11.009561,-4.6603627,28.033968,20.297867,20.689941,7.182743,6.7914095,12.880118,10.337265,6.3119807,4.291733,8.166761,5.8857346,4.2106147,2.7941535,3.0283659,3.802935,3.2859442,4.4971313,5.059361,4.3713923,4.651623
Kick,-396.3941,136.79138,19.309364,-2.847476,36.50392,-5.649098,21.203547,-0.09489165,-12.129139,1.146549,-7.676883,-4.254566,0.73378307,-18.498055,-14.295083,3.3833804,-17.30848,-7.6333585,-8.354335,-2.640054,57.54844,4.59344,21.426676,19.337532,8.647315,13.190552,11.006364,5.732397,5.370042,10.482614,6.785397,4.882177,7.119414,5.3478456,6.9459867,4.355082,9.604993,7.8365397,4.483165,3.7578921
Kick,-512.7384,194.29881,81.626076,6.337353,-10.98859,-10.149726,-39.230923,-6.7696686,-15.888257,-21.479082,9.447475,-14.2681465,-22.123436,-4.389034,-12.278245,-20.440306,-14.197437,17.234068,-6.8959956,3.3628495,38.024284,11.580708,16.904003,2.5051246,18.216793,16.707727,12.1291895,7.4853096,11.074235,14.079,3.660737,7.3802032,10.411361,2.9744468,6.6380525,10.635189,5.5591245,7.152881,10.643389,9.108365
Kick,-353.98083,130.87636,-59.51832,61.868435,-30.251553,29.318077,-10.976813,2.7552552,-18.969004,-6.877985,-13.7345085,-8.361298,-11.511429,1.7511574,-7.137804,3.310977,-10.566837,3.6269324,-7.021108,-1.4408033,105.68867,19.511137,15.447183,10.420918,13.801813,7.734726,16.40499,5.4233146,14.58122,8.023592,9.930897,5.428024,5.8845806,4.4485216,11.738232,9.92631,9.58344,3.3682659,3.0285478,4.4009547
Kick,-278.8925,173.23146,0.8324127,52.30754,8.1700735,11.290561,8.22412,10.307587,-2.8928251,8.839814,3.086692,-3.4862547,2.67536,2.5720556,-2.7240725,0.14536355,-4.315916,0.1888864,0.7090876,-0.33246183,115.96485,40.686123,13.647372,16.587742,19.746113,7.748033,7.66002,4.781748,9.279442,6.641822,7.3148108,6.908852,4.137433,4.7560625,4.5812163,6.2247386,3.6791592,3.7820115,3.7157094,3.234325
Kick,-323.3287,192.59268,55.27993,28.297668,-9.231996,26.315145,7.283408,-0.3897705,11.292155,-16.213207,-2.333991,-7.235046,-9.467971,-16.65281,3.072949,-4.352256,-10.977771,-7.066598,-3.4055653,-11.5748625,28.609632,32.97977,28.303858,7.2251043,27.840744,10.633575,16.464783,14.489581,13.570153,9.126658,13.9643135,8.128187,10.419402,6.7435765,6.6246786,6.4408274,7.1709423,6.286059,6.0413704,4.7178564
Kick,-451.87674,154.11124,72.43603,48.346214,45.209797,26.91397,13.193958,9.383653,1.8606576,0.8150098,1.3020552,-3.9847898,-7.694255,-1.1673989,-1.9663244,-3.9566994,-7.653616,-5.5920997,-3.8320415,-4.643553,76.968056,43.688004,27.879477,10.663398,10.822209,7.7287636,12.32944,6.675824,11.805447,9.042173,4.5192904,5.6854854,7.726282,6.630345,5.9556427,4.66764,7.0741224,4.6433125,5.0307584,5.2641873
Kick,-147.66853,20.119205,23.54678,19.166384,-2.1725278,42.85982,-9.943467,31.66435,0.5039474,-2.9134269,-6.8306074,-10.357363,-5.794307,-5.832262,-4.4007864,-3.1209478,-4.822848,4.7949176,-5.0839434,-4.292184,26.396133,47.103027,11.745953,10.287352,10.428953,11.775322,7.960296,10.255571,7.8768964,5.9187083,7.6017137,7.738296,8.295813,4.182897,4.6182165,2.8867648,4.6029253,7.6407332,6.331396,4.2724547
Kick,-449.3626,237.06894,82.39723,20.12097,11.275754,-0.6324594,-16.299398,6.5652304,20.203728,18.227528,-0.46102878,-5.201813,-5.3852963,-24.565458,-18.048767,11.18478,-1.9934483,-0.14413208,-1.7176212,12.928555,21.418839,14.933356,16.819355,6.5216994,6.7962446,9.340714,11.938418,4.9606805,7.146005,6.3065715,5.7098885,5.536777,3.262185,8.770361,11.400547,3.1094668,7.213946,5.5037203,3.9252996,5.0722713
Kick,-330.7113,158.24136,33.71084,27.486408,-0.11340954,2.4787743,-10.03403,9.981533,-2.8028247,-8.734278,6.6619134,-26.235199,5.5926685,-1.5207115,-1.5107046,-14.152489,3.0268154,-8.051846,-7.5939507,-9.303842,30.584913,25.757252,34.415356,22.938145,9.447137,13.956871,15.3894,7.3350716,10.011587,8.605502,9.97271,9.805005,8.873673,7.541942,14.074084,16.368805,9.370682,8.47632,6.2611084,7.2591825
Kick,-340.3428,84.81071,70.19958,115.18429,-0.381301,58.669285,17.2722,-9.440727,-5.403226,-0.37721252,1.3511262,3.440227,-0.50387585,-3.7997007,-10.296772,-1.0256683,-2.4265406,-3.8574255,-8.956984,-8.074638,41.86904,17.297447,18.622522,17.165022,10.910879,8.932203,7.7336607,8.664408,12.858875,10.455963,7.7992015,7.3524666,9.979402,6.697218,5.06989,5.530198,5.3214216,4.7215514,5.632295,3.4176083
Kick,-551.11835,187.88348,120.497345,39.705204,1.692656,-3.0473356,-34.829117,-5.8486767,-18.842268,-28.411207,11.089755,-1.7210274,-15.183549,-10.525796,-4.439114,-12.292289,-24.14862,0.89694446,-9.072885,-4.5570636,14.780814,8.507248,15.32464,9.228204,7.898758,8.336514,6.379422,4.191111,6.6869164,8.831269,5.219821,3.90216,8.610415,5.2064,3.1699026,2.6057594,2.2605555,4.3185377,5.3934536,2.8968086
Kick,-407.60526,169.2875,38.85774,37.71601,15.772239,21.28003,14.95936,14.8419075,5.336223,6.8413405,5.817293,6.2243853,7.1887164,0.51797837,-4.2403803,1.6099602,-0.5831204,-1.7557853,0.9914374,3.2832704,132.82153,46.485542,41.036087,12.90491,13.027328,7.86849,14.492441,11.425283,9.7838955,6.624751,7.344008,5.843731,6.6614633,4.638056,5.0111737,4.8221307,1.8604331,3.6174333,4.9911866,5.581515
Kick,-329.84283,167.19275,43.49566,2.373448,-21.26559,-27.73391,-24.157658,-9.064488,8.367453,-29.47758,-17.351006,-10.974824,-32.104725,-9.260096,-0.53919935,-4.8781157,12.399347,5.229501,-9.966047,-4.5700755,21.707634,38.36401,15.090103,15.295497,21.903593,24.370724,19.165646,6.707149,7.5722756,10.640434,10.7347975,5.896313,4.2270403,9.310317,9.058381,8.176755,6.5675883,5.8738256,11.20124,9.880487
Kick,-288.9106,157.45058,9.952206,33.534122,-22.392412,-2.6582093,-14.437021,7.339459,-3.526599,-14.805587,4.43302,-17.484814,-19.26294,4.790732,0.5155072,0.36868823,9.61066,-4.8968945,-12.410447,-10.320077,15.704256,66.898544,22.784973,15.490862,12.884938,27.288364,8.475117,9.815304,8.546984,7.5311565,12.3455105,8.452542,3.899271,11.091599,3.5764406,8.013218,6.7389684,4.4299226,10.754632,5.241109
Kick,-279.30786,218.76236,-27.542816,41.793743,11.357666,-9.481013,28.428465,-9.595544,-1.510284,7.965563,-15.497072,7.12827,-0.5556264,-7.893212,0.04566002,-0.6863731,-6.079794,4.537795,-4.4467106,-0.8886643,95.82398,29.087088,43.081238,13.2143,12.911457,14.702846,9.399938,19.82478,13.654247,7.733644,13.166818,4.976786,10.094682,6.823608,9.315884,3.9417727,2.8826215,3.3864222,8.27535,6.827505
Kick,-266.42688,196.78587,23.94843,32.544624,-0.05317251,17.721409,-9.492377,15.243003,2.4353385,11.446282,-13.820522,3.338773,0.6288233,2.26181,-3.6170132,0.09298633,-6.4804044,6.0609846,-2.7342677,3.2510452,48.267307,14.399089,22.804834,15.337002,4.6740894,8.991498,11.6561985,9.992071,11.307787,8.823376,4.5026484,7.577562,7.999644,4.767654,6.020047,7.377859,8.229835,3.6762156,6.32379,4.5364237
Kick,-468.3048,189.35518,-89.53714,78.01595,11.902027,0.8026499,44.267395,-11.9829235,1.0056618,3.893134,-18.785503,2.4628148,1.7697392,5.7526374,3.550286,-8.478566,-14.909485,0.8173264,-3.534999,3.246417,73.36711,25.42153,9.487123,14.494581,16.756933,7.090824,12.139746,16.74829,6.1426144,12.124393,5.656584,8.716716,7.342847,4.1881976,3.7955492,5.0677457,9.422579,7.0376043,4.845309,3.7163897
Kick,-266.91324,133.3153,14.918936,20.623604,-10.690594,16.304628,-7.946669,21.916529,-19.171179,-22.986837,4.9605894,-17.519058,1.5677772,-19.23472,0.23722935,-5.201982,-11.946566,-0.15588684,3.635464,-10.399884,30.782495,64.22186,36.14309,9.66921,11.745005,12.275906,10.040833,9.150545,7.291097,12.43833,6.9126887,17.067455,6.688702,18.826935,5.3606863,6.0870323,12.203713,5.799504,5.570301,4.1718745
Kick,-301.58563,193.7469,30.24168,53.403324,-1.6163063,10.880661,3.5506968,22.203785,2.230721,-0.18219052,-6.240432,-12.732941,-8.101812,-17.675352,13.362926,1.8083596,0.08250143,-4.939332,13.67008,1.2102046,40.53669,28.00615,31.275787,2.6309555,4.9072824,8.958093,6.562619,12.342902,7.078616,13.299881,14.060776,3.4300501,4.4551725,9.886667,7.2955327,7.539361,5.0574384,7.6482778,5.5751815,4.1626554
Kick,-479.8246,206.90164,74.13182,13.944633,-9.318308,-25.049599,-11.786724,10.19675,-0.7971894,-4.0224733,-1.9302616,-14.056845,-22.620628,-21.500496,-21.019133,-7.841668,-12.358501,13.310713,-0.83692527,-7.8025064,17.264334,12.3541565,10.712596,5.9009547,7.745826,6.183498,6.1079755,14.106896,10.466464,3.193667,5.9028063,6.510788,10.553976,5.8737316,6.513522,8.564738,7.2017145,4.5861034,7.4206715,4.077692
Kick,-349.1918,184.94527,38.170578,50.9952,11.696036,15.544627,15.240319,12.022456,6.0127234,4.482124,2.7827332,2.5950277,-0.41313314,-2.2521582,-2.3079228,-1.2556831,-4.918621,-2.9400287,-5.4156017,-3.9186935,125.22523,35.033543,42.60333,8.311314,18.533466,9.743197,8.674596,7.430671,6.156149,3.313913,4.591616,4.2613735,6.0001674,8.061802,4.99036,3.1531026,3.622871,2.4079995,4.1582127,2.5985346
Kick,-320.1716,172.52951,6.7667866,28.874268,-8.874806,5.2358904,-9.873053,-0.82966673,4.3571434,-17.069761,-4.8357525,-17.006374,-9.743081,-5.931674,-4.0742173,-17.725288,11.927755,3.9725156,-3.1186109,-13.529102,24.288874,48.54474,30.296522,17.175425,10.111365,14.043372,7.845083,14.000658,6.661493,7.2530003,5.6301374,3.6701918,7.340725,5.1346126,3.707938,11.670856,4.7493634,6.459986,4.4153976,5.2789083
Kick,-326.64197,154.03128,20.378124,48.675655,-0.52192456,14.029658,-7.6279345,12.744749,3.0247579,0.9713411,10.266926,-11.7525015,-15.088396,-2.0709612,-7.8014593,-8.509919,6.52492,1.1406499,6.3948846,-3.973592,37.19608,47.525963,17.941732,13.808088,15.370137,6.2219596,4.3955183,4.1539097,14.73597,7.326209,7.421565,8.883148,8.144951,4.437028,3.7942002,7.691094,3.6201816,5.5876565,3.9038992,6.3397083
Kick,-256.76666,146.49889,16.352106,38.722565,-35.93566,18.633127,-8.798658,-1.7012501,-1.670502,-10.956381,-2.9451752,-20.046041,-17.688423,-1.5273397,-3.1872349,-3.1439145,5.569845,-13.320562,-6.463241,-2.4289942,45.77331,34.85531,30.93398,10.980952,3.6185386,20.39745,8.148708,8.010312,3.2964044,6.755094,3.742187,5.856218,8.014087,4.2003417,6.6539817,8.042949,2.8346071,4.16925,7.762068,9.561552
Kick,-270.30594,138.34807,7.5668316,44.011955,12.3900795,37.9006,20.92786,25.40904,1.7182248,12.386439,0.29723263,-6.7127614,7.94278,-12.214873,3.8108168,2.6953747,-3.619888,-3.0683165,4.2680345,-7.37269,50.60096,13.953172,19.31534,10.325765,15.777884,5.8361826,4.727099,7.1560545,8.743649,4.8870845,13.575803,8.137433,6.492127,7.0599556,6.5210247,4.6575003,5.5218625,5.0110617,6.840563,9.719273
Kick,-285.02356,161.07086,-4.542054,28.576254,-18.072605,10.815559,-7.1646404,-0.40044388,3.5446026,-16.886696,-6.651006,-0.8636296,-15.318641,-16.024862,1.6449872,-17.080708,9.004353,-1.093207,-8.274862,-5.8555536,28.459475,38.77618,36.51678,15.607113,8.821002,11.069784,7.70654,6.763684,13.578155,5.206614,8.428772,6.4427423,3.8779743,2.583997,3.670933,7.58333,3.2136493,7.1131773,6.1028533,6.3271813
Kick,-304.62708,149.44716,-6.1237836,24.308525,26.23849,38.27568,12.630317,20.553719,-3.177398,-11.730646,-16.881783,-9.619501,-0.7542882,9.032437,5.835858,12.105045,1.9556749,-11.836983,-7.3426733,-1.3088192,124.559166,24.403357,10.736967,16.63089,13.473437,6.59014,13.80814,3.8425727,7.903536,12.037504,13.246473,10.423963,5.9114823,6.782456,13.997136,9.308113,5.2951117,8.495699,5.7574606,3.3280957
Kick,-368.25278,152.58273,44.22084,65.097084,31.243908,36.956486,13.386837,5.467888,9.8316965,16.62003,9.027948,-6.448379,11.674154,-13.4544,2.2146869,-13.047736,1.929292,-1.0849476,-0.23333696,-6.949151,20.89889,42.09345,13.1660795,12.724401,19.873106,22.728783,10.961415,8.333333,5.5423217,6.9932523,8.414394,5.7214656,5.056109,6.7656527,7.8972936,3.245582,4.2229104,6.554529,7.2117324,6.353572
Kick,-144.3511,129.3731,31.590118,41.22438,-10.693595,8.534267,-17.746666,12.788031,-4.215197,0.44774607,-2.6922789,-8.845047,-10.906246,-14.118175,-6.670545,-4.7970347,-1.9986199,-7.147764,-5.814016,-2.4931011,51.189632,24.497648,7.102127,3.1962538,5.7444954,4.6965847,5.618338,4.499088,2.3445375,5.45589,3.8195708,8.894786,3.1396763,4.295889,3.1512058,5.53296,4.3960924,2.089255,2.9557188,3.562588
Kick,-381.8635,168.8291,52.63537,40.30331,-6.270046,0.21466276,-3.7598248,10.233419,11.081211,-12.151118,5.4531097,-28.85329,-3.6052496,-4.769493,-3.0706806,-12.692079,17.77389,-13.349422,-3.672456,-0.18584675,23.242817,18.894552,30.193993,11.573332,10.9664755,12.602987,9.028768,7.2201395,11.282981,10.774351,5.3719773,9.51479,9.767234,3.6634378,6.4118266,7.1973233,4.4754586,7.639932,9.473119,7.1262813
Kick,-404.47543,151.62245,-76.16283,30.058065,-2.7134926,19.324314,10.245265,9.285329,-7.1371613,0.8825862,-13.572571,-9.688402,-5.0642805,-1.715153,-5.2254486,1.8799556,-11.870844,3.6390548,-7.59485,0.12977871,61.981586,8.115634,15.078044,9.941112,14.175224,6.503915,6.0603056,2.0971005,6.7219453,6.1923585,3.7571895,5.9122467,4.983114,3.4148104,5.856269,5.8899865,4.4348555,2.1056483,5.231105,1.5946723
Kick,-396.07166,173.85844,-97.37134,90.6688,1.8231201,-5.1252637,40.478428,-11.27015,8.043472,7.131157,-14.666955,1.837881,-0.1924714,-3.9637136,2.1018212,0.23692495,-5.071706,4.2363586,-12.479315,-5.560068,65.23394,9.105787,21.308517,13.253416,7.256988,5.185533,7.1201463,11.496791,9.379498,7.4922996,4.2368155,5.208339,4.507329,5.807699,7.847947,10.023328,11.512065,4.9439,4.7254195,4.2563634
Kick,-300.99475,110.2688,31.673937,51.856865,-9.100558,19.879782,0.8322297,7.5161734,6.20012,1.4375588,-1.449904,-2.4076986,-5.1986003,-12.720242,6.0323925,-12.85631,-1.6496904,1.5248377,-0.59725475,4.5219994,38.664375,40.77239,26.755732,21.288506,15.497808,6.5210323,6.5324655,3.5758553,11.354986,13.021326,9.9621,10.209404,6.2203317,8.6160345,3.566307,11.953372,4.5674458,5.949064,5.823764,4.250539
